A,B,C,D,E,F,G,H,I,J
0.9244846479948333,0.5591150531153191,0.36468402029655733,0.7934707399951815,0.2895286919013549,0.43463640954572946,0.01978267998465011,0.040272574161595465,0.3537076683682613,0.4016967079465238
0.22071950030746923,0.4091254500256477,0.5060968362650651,0.7251230398014311,0.2623096394802247,0.2295054855342764,0.4065310487511693,0.2186464021284824,0.30125687307137305,0.06467215812719707
0.9559798761226024,0.36993216536445905,0.4503413364338795,0.6506092578824031,0.7087290065853534,0.3434364332751546,0.4054939541004364,0.8039315813009882,0.6920843434559969,0.7764291917589302
0.5504836158747605,0.0009602650021495185,0.9027128149528035,0.6653836155506221,0.6137881113177847,0.07702666113844825,0.42503041651317286,0.46923365582956267,0.9179574323611247,0.9784814305843417
0.7639366614843818,0.149952744730515,0.15797766579267303,0.431366136384435,0.3679440370661724,0.9486025115974756,0.7747445037148258,0.8760498794907905,0.9655342603069823,0.3643466587341143
0.34117128951848585,0.2846887099191243,0.8091040480425562,0.004779906425958602,0.21108980831144797,0.004853463135255698,0.5944430303308869,0.0558865070169825,0.9408553812026396,0.9417273344678216
0.6302767094353796,0.060316249119097165,0.2698428698538142,0.5538432331356354,0.74593054688754,0.31684574913499264,0.14135601795703612,0.2969016032434161,0.16390998863235207,0.3918660977501671
0.8696140420459848,0.7709955970747367,0.9752943725736515,0.5842098319966381,0.20586235062037617,0.6826116501253362,0.13958893951560103,0.7825078581042411,0.2250459313660531,0.44978608402633824
0.1696830604341687,0.3898615353528925,0.5222398179906095,0.8231251105813444,0.6273941193135314,0.8008706956966796,0.8157107232619255,0.4351386484529085,0.905829604092972,0.9664974044737619
0.9581385318108562,0.9941462261220524,0.0646359914829342,0.7658410853145223,0.8193740614253802,0.8131251087326755,0.41421358580806333,0.8801970818537486,0.8733562864315065,0.4730870253787033
